4 18 5 0
4 18 6 0
4 18 7 0
4 18 8 0
4 18 9 0
4 18 10 0
4 18 11 0
4 18 12 0
4 18 13 0
4 18 14 0
4 18 15 0
4 19 0 0
4 19 1 0
4 19 2 0
4 19 3 0
4 19 4 0
4 19 5 0
4 19 6 0
4 19 7 0
4 19 8 0
4 19 9 0
4 19 10 0
4 19 11 0
4 19 12 0
4 19 13 0
4 19 14 0
4 19 15 0
5 10 0 0
5 10 1 0
5 10 2 0
5 10 3 0
5 10 4 0
5 10 5 0
5 10 6 0
5 10 7 0
5 10 8 0
5 10 9 0
5 10 10 0
5 10 11 0
5 10 12 0
5 10 13 0
5 10 14 0
5 10 15 0
5 11 0 0
5 11 1 0
5 11 2 0
5 11 3 0
5 11 4 0
5 11 5 0
5 11 6 0
5 11 7 0
5 11 8 0
5 11 9 0
5 11 10 0
5 11 11 0
5 11 12 0
5 11 13 0
5 11 14 0
5 11 15 0
5 12 0 0
5 12 1 0
5 12 2 0
5 12 3 0
5 12 4 0
5 12 5 0
5 12 6 0
5 12 7 0
5 12 8 0
5 12 9 0
5 12 10 0
5 12 11 0
5 12 12 0
5 12 13 0
5 12 14 0
5 12 15 0
5 13 0 0
5 13 1 0
5 13 2 0
5 13 3 0
5 13 4 0
5 13 5 0
5 13 6 0
5 13 7 0
5 13 8 0
5 13 9 0
5 13 10 0
5 13 11 0
5 13 12 0
5 13 13 0
5 13 14 0
5 13 15 0
5 14 0 0
5 14 1 0
5 14 2 0
5 14 3 0
5 14 4 0
5 14 5 0
5 14 6 0
5 14 7 0
5 14 8 0
5 14 9 0
5 14 10 0
5 14 11 0
5 14 12 0
5 14 13 0
5 14 14 0
5 14 15 0
5 15 0 0
5 15 1 0
5 15 2 0
5 15 3 0
5 15 4 0
5 15 5 0
5 15 6 0
5 15 7 0
5 15 8 0
5 15 9 0
5 15 10 0
5 15 11 0
5 15 12 0
5 15 13 0
5 15 14 0
5 15 15 0
5 16 0 0
5 16 1 0
5 16 2 0
5 16 3 0
5 16 4 0
5 16 5 0
5 16 6 0
5 16 7 0
5 16 8 0
5 16 9 0
5 16 10 0
5 16 11 0
5 16 12 0
5 16 13 0
5 16 14 0
5 16 15 0
5 17 0 0
5 17 1 0
5 17 2 0
5 17 3 0
5 17 4 0
5 17 5 0
5 17 6 0
5 17 7 0
5 17 8 0
5 17 9 0
5 17 10 0
5 17 11 0
5 17 12 0
5 17 13 0
5 17 14 0
5 17 15 0
5 18 0 0
5 18 1 0
5 18 2 0
5 18 3 0
5 18 4 0
5 18 5 0
5 18 6 0
5 18 7 0
5 18 8 0
5 18 9 0
5 18 10 0
5 18 11 0
5 18 12 0
5 18 13 0
5 18 14 0
5 18 15 0
5 19 0 0
5 19 1 0
5 19 2 0
5 19 3 0
5 19 4 0
5 19 5 0
5 19 6 0
5 19 7 0
5 19 8 0
5 19 9 0
5 19 10 0
5 19 11 0
5 19 12 0
5 19 13 0
5 19 14 0
5 19 15 0
6 10 0 0
6 10 1 0
6 10 2 0
6 10 3 0
6 10 4 0
6 10 5 0
6 10 6 0
6 10 7 0
6 10 8 0
6 10 9 0
6 10 10 0
6 10 11 0
6 10 12 0
6 10 13 0
6 10 14 0
6 10 15 0
6 11 0 0
6 11 1 0
6 11 2 0
6 11 3 0
6 11 4 0
6 11 5 0
6 11 6 0
6 11 7 0
6 11 8 0
6 11 9 0
6 11 10 0
6 11 11 0
6 11 12 0
6 11 13 0
6 11 14 0
6 11 15 0
6 12 0 0
6 12 1 0
6 12 2 0
6 12 3 0
6 12 4 0
6 12 5 0
6 12 6 0
6 12 7 0
6 12 8 0
6 12 9 0
6 12 10 0
6 12 11 0
6 12 12 0
6 12 13 0
6 12 14 0
6 12 15 0
6 13 0 0
6 13 1 0
6 13 2 0
6 13 3 0
6 13 4 0
6 13 5 0
6 13 6 0
6 13 7 0
6 13 8 0
6 13 9 0
6 13 10 0
6 13 11 0
6 13 12 0
6 13 13 0
6 13 14 0
6 13 15 0
6 14 0 0
6 14 1 0
6 14 2 0
6 14 3 0
6 14 4 0
6 14 5 0
6 14 6 0
6 14 7 0
6 14 8 0
6 14 9 0
6 14 10 0
6 14 11 0
6 14 12 0
6 14 13 0
6 14 14 0
6 14 15 0
6 15 0 0
6 15 1 0
6 15 2 0
6 15 3 0
6 15 4 0
6 15 5 0
6 15 6 0
6 15 7 0
6 15 8 0
6 15 9 0
6 15 10 0
6 15 11 0
6 15 12 0
6 15 13 0
6 15 14 0
6 15 15 0
6 16 0 0
6 16 1 0
6 16 2 0
6 16 3 0
6 16 4 0
6 16 5 0
6 16 6 0
6 16 7 0
6 16 8 0
6 16 9 0
6 16 10 0
6 16 11 0
6 16 12 0
6 16 13 0
6 16 14 0
6 16 15 0
6 17 0 0
6 17 1 0
6 17 2 0
6 17 3 0
6 17 4 0
6 17 5 0
6 17 6 0
6 17 7 0
6 17 8 0
6 17 9 0
6 17 10 0
6 17 11 0
6 17 12 0
6 17 13 0
6 17 14 0
6 17 15 0
6 18 0 0
6 18 1 0
6 18 2 0
6 18 3 0
6 18 4 0
6 18 5 0
6 18 6 0
6 18 7 0
6 18 8 0
6 18 9 0
6 18 10 0
6 18 11 0
6 18 12 0
6 18 13 0
6 18 14 0
6 18 15 0
6 19 0 0
6 19 1 0
6 19 2 0
6 19 3 0
6 19 4 0
6 19 5 0
6 19 6 0
6 19 7 0
6 19 8 0
6 19 9 0
6 19 10 0
6 19 11 0
6 19 12 0
6 19 13 0
6 19 14 0
6 19 15 0
7 10 0 0
7 10 1 0
7 10 2 0
7 10 3 0
7 10 4 0
7 10 5 0
7 10 6 0
7 10 7 0
7 10 8 0
7 10 9 0
7 10 10 0
7 10 11 0
7 10 12 0
7 10 13 0
7 10 14 0
7 10 15 0
7 11 0 0
7 11 1 0
7 11 2 0
7 11 3 0
7 11 4 0
7 11 5 0
7 11 6 0
7 11 7 0
7 11 8 0
7 11 9 0
7 11 10 0
7 11 11 0
7 11 12 0
7 11 13 0
7 11 14 0
7 11 15 0
7 12 0 0
7 12 1 0
7 12 2 0
7 12 3 0
7 12 4 0
7 12 5 0
7 12 6 0
7 12 7 0
7 12 8 0
7 12 9 0
7 12 10 0
7 12 11 0
7 12 12 0
7 12 13 0
7 12 14 0
7 12 15 0
7 13 0 0
7 13 1 0
7 13 2 0
7 13 3 0
7 13 4 0
7 13 5 0
7 13 6 0
7 13 7 0
7 13 8 0
7 13 9 0
7 13 10 0
7 13 11 0
7 13 12 0
7 13 13 0
7 13 14 0
7 13 15 0
7 14 0 0
7 14 1 0
7 14 2 0
7 14 3 0
7 14 4 0
7 14 5 0
7 14 6 0
7 14 7 0
7 14 8 0
7 14 9 0
7 14 10 0
7 14 11 0
7 14 12 0
7 14 13 0
7 14 14 0
7 14 15 0
7 15 0 0
7 15 1 0
7 15 2 0
7 15 3 0
7 15 4 0
7 15 5 0
7 15 6 0
7 15 7 0
7 15 8 0
7 15 9 0
7 15 10 0
7 15 11 0
7 15 12 0
7 15 13 0
7 15 14 0
7 15 15 0
7 16 0 0
7 16 1 0
7 16 2 0
7 16 3 0
7 16 4 0
7 16 5 0
7 16 6 0
7 16 7 0
7 16 8 0
7 16 9 0
7 16 10 0
7 16 11 0
7 16 12 0
7 16 13 0
7 16 14 0
7 16 15 0
7 17 0 0
7 17 1 0
7 17 2 0
7 17 3 0
7 17 4 0
7 17 5 0
7 17 6 0
7 17 7 0
7 17 8 0
7 17 9 0
7 17 10 0
7 17 11 0
7 17 12 0
7 17 13 0
7 17 14 0
7 17 15 0
7 18 0 0
7 18 1 0
7 18 2 0
7 18 3 0
7 18 4 0
7 18 5 0
7 18 6 0
7 18 7 0
7 18 8 0
7 18 9 0
7 18 10 0
7 18 11 0
7 18 12 0
7 18 13 0
7 18 14 0
7 18 15 0
7 19 0 0
7 19 1 0
7 19 2 0
7 19 3 0
7 19 4 0
7 19 5 0
7 19 6 0
7 19 7 0
7 19 8 0
7 19 9 0
7 19 10 0
7 19 11 0
7 19 12 0
7 19 13 0
7 19 14 0
7 19 15 0
8 10 0 0
8 10 1 0
8 10 2 0
8 10 3 0
8 10 4 0
8 10 5 0
8 10 6 0
8 10 7 0
8 10 8 0
8 10 9 0
8 10 10 0
8 10 11 0
8 10 12 0
8 10 13 0
8 10 14 0
8 10 15 0
8 11 0 0
8 11 1 0
8 11 2 0
8 11 3 0
8 11 4 0
8 11 5 0
8 11 6 0
8 11 7 0
8 11 8 0
8 11 9 0
8 11 10 0
8 11 11 0
8 11 12 0
8 11 13 0
8 11 14 0
8 11 15 0
8 12 0 0
8 12 1 0
8 12 2 0
8 12 3 0
8 12 4 0
8 12 5 0
8 12 6 0
8 12 7 0
8 12 8 0
8 12 9 0
8 12 10 0
8 12 11 0
8 12 12 0
8 12 13 0
8 12 14 0
8 12 15 0
8 13 0 0
8 13 1 0
8 13 2 0
8 13 3 0
8 13 4 0
8 13 5 0
8 13 6 0
8 13 7 0
8 13 8 0
8 13 9 0
8 13 10 0
8 13 11 0
8 13 12 0
8 13 13 0
8 13 14 0
8 13 15 0
8 14 0 0
8 14 1 0
8 14 2 0
8 14 3 0
8 14 4 0
8 14 5 0
8 14 6 0
8 14 7 0
8 14 8 0
8 14 9 0
8 14 10 0
8 14 11 0
8 14 12 0
8 14 13 0
8 14 14 0
8 14 15 0
8 15 0 0
8 15 1 0
8 15 2 0
8 15 3 0
8 15 4 0
8 15 5 0
8 15 6 0
8 15 7 0
8 15 8 0
8 15 9 0
8 15 10 0
8 15 11 0
8 15 12 0
8 15 13 0
8 15 14 0
8 15 15 0
8 16 0 0
8 16 1 0
8 16 2 0
8 16 3 0
8 16 4 0
8 16 5 0
8 16 6 0
8 16 7 0
8 16 8 0
8 16 9 0
8 16 10 0
8 16 11 0
8 16 12 0
8 16 13 0
8 16 14 0
8 16 15 0
8 17 0 0
8 17 1 0
8 17 2 0
8 17 3 0
8 17 4 0
8 17 5 0
8 17 6 0
8 17 7 0
8 17 8 0
8 17 9 0
8 17 10 0
8 17 11 0
8 17 12 0
8 17 13 0
8 17 14 0
8 17 15 0
8 18 0 0
8 18 1 0
8 18 2 0
8 18 3 0
8 18 4 0
8 18 5 0
8 18 6 0
8 18 7 0
8 18 8 0
8 18 9 0
8 18 10 0
8 18 11 0
8 18 12 0
8 18 13 0
8 18 14 0
8 18 15 0
8 19 0 0
8 19 1 0
8 19 2 0
8 19 3 0
8 19 4 0
8 19 5 0
8 19 6 0
8 19 7 0
8 19 8 0
8 19 9 0
8 19 10 0
8 19 11 0
8 19 12 0
8 19 13 0
8 19 14 0
8 19 15 0
9 10 0 0
9 10 1 0
9 10 2 0
9 10 3 0
9 10 4 0
9 10 5 0
9 10 6 0
9 10 7 0
9 10 8 0
9 10 9 0
9 10 10 0
9 10 11 0
9 10 12 0
9 10 13 0
9 10 14 0
9 10 15 0
9 11 0 0
9 11 1 0
9 11 2 0
9 11 3 0
9 11 4 0
9 11 5 0
9 11 6 0
9 11 7 0
9 11 8 0
9 11 9 0
9 11 10 0
9 11 11 0
9 11 12 0
9 11 13 0
9 11 14 0
9 11 15 0
9 12 0 0
9 12 1 0
9 12 2 0
9 12 3 0
9 12 4 0
9 12 5 0
9 12 6 0
9 12 7 0
9 12 8 0
9 12 9 0
9 12 10 0
9 12 11 0
9 12 12 0
9 12 13 0
9 12 14 0
9 12 15 0
9 13 0 0
9 13 1 0
9 13 2 0
9 13 3 0
9 13 4 0
9 13 5 0
9 13 6 0
9 13 7 0
9 13 8 0
9 13 9 0
9 13 10 0
9 13 11 0
9 13 12 0
9 13 13 0
9 13 14 0
9 13 15 0
9 14 0 0
9 14 1 0
9 14 2 0
9 14 3 0
9 14 4 0
9 14 5 0
9 14 6 0
9 14 7 0
9 14 8 0
9 14 9 0
9 14 10 0
9 14 11 0
9 14 12 0
9 14 13 0
9 14 14 0
9 14 15 0
9 15 0 0
9 15 1 0
9 15 2 0
9 15 3 0
9 15 4 0
9 15 5 0
9 15 6 0
9 15 7 0
9 15 8 0
9 15 9 0
9 15 10 0
9 15 11 0
9 15 12 0
9 15 13 0
9 15 14 0
9 15 15 0
9 16 0 0
9 16 1 0
9 16 2 0
9 16 3 0
9 16 4 0
9 16 5 0
9 16 6 0
9 16 7 0
9 16 8 0
9 16 9 0
9 16 10 0
9 16 11 0
9 16 12 0
9 16 13 0
9 16 14 0
9 16 15 0
9 17 0 0
9 17 1 0
9 17 2 0
9 17 3 0
9 17 4 0
9 17 5 0
9 17 6 0
9 17 7 0
9 17 8 0
9 17 9 0
9 17 10 0
9 17 11 0
9 17 12 0
9 17 13 0
